RestaurantID,RestaurantName,CountryCode,City,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Price_range,Votes,Average_Cost_for_two,Rating,cost_per_person,cost_category,num_cuisines,primary_cuisines,Rating_Bucket,log_votes,popularity_score,Value-for-money,city_competition,city_competition_norm
17259625,Zombie Burger + Drink Lab,216,Des Moines,Burger| Desserts| Vegetarian,Dollar($),,,No,1,943,10,4.2,5.0,Low,1,Burger| Desserts| Vegetarian,Good,6.8501261661455,3960.6000000000004,1.84,20,0.0036543029417138682
17259169,Tursi's Latin King,216,Des Moines,American| Italian,Dollar($),,,No,4,476,70,4.1,35.0,Low,1,American| Italian,Good,6.1675164908883415,1951.6,1.1171428571428572,20,0.0036543029417138682
17259166,Tsing Tsao South,216,Des Moines,Chinese,Dollar($),,,No,1,218,10,4.1,5.0,Low,1,Chinese,Good,5.389071729816501,893.8,1.8199999999999998,20,0.0036543029417138682
17259335,Bandit Burrito,216,Des Moines,Breakfast| Mexican| Southwestern,Dollar($),,,No,1,214,10,4.0,5.0,Low,1,Breakfast| Mexican| Southwestern,Good,5.3706380281276624,856.0,1.8,20,0.0036543029417138682
17259248,Jethro's BBQ,216,Des Moines,American| BBQ,Dollar($),,,No,2,699,25,4.3,12.5,Low,1,American| BBQ,Good,6.551080335043404,3005.7,1.3439999999999999,20,0.0036543029417138682
17258552,The Machine Shed Restaurant,216,Des Moines,American| Breakfast,Dollar($),,,No,2,308,25,3.8,12.5,Low,1,American| Breakfast,Good,5.733341276897746,1170.3999999999999,1.304,20,0.0036543029417138682
17259550,Mi Patria,216,Des Moines,Latin American,Dollar($),,,No,2,157,25,4.0,12.5,Low,1,Latin American,Good,5.062595033026967,628.0,1.32,20,0.0036543029417138682
17259200,Waterfront Seafood Market,216,Des Moines,Seafood| Sushi,Dollar($),,,No,3,530,40,4.2,20.0,Low,1,Seafood| Sushi,Good,6.274762021241939,2226.0,1.21,20,0.0036543029417138682
16615894,The Giggling Goat,14,Dicky Beach,Coffee and Tea| Tea| Modern Australian,Dollar($),,,No,1,29,7,3.6,3.5,Low,1,Coffee and Tea| Tea| Modern Australian,Good,3.4011973816621555,104.4,2.0285714285714285,1,0.0001827151470856934
17342816,Burnt Toast Cafe,216,Dubuque,Breakfast,Dollar($),,,No,1,33,10,3.4,5.0,Low,1,Breakfast,Average,3.5263605246161616,112.2,1.68,19,0.003471587794628175
17342498,Catfish Charlie's,216,Dubuque,Seafood,Dollar($),,,No,2,40,25,3.3,12.5,Low,1,Seafood,Average,3.713572066704308,132.0,1.264,19,0.003471587794628175
17342648,Salsa's Mexican Restaurant,216,Dubuque,Mexican,Dollar($),,,No,1,153,10,3.4,5.0,Low,1,Mexican,Average,5.0369526024136295,520.1999999999999,1.68,19,0.003471587794628175
17342781,Tony Roma's,216,Dubuque,American| BBQ| Seafood,Dollar($),,,No,2,65,25,3.3,12.5,Low,1,American| BBQ| Seafood,Average,4.189654742026425,214.5,1.264,19,0.003471587794628175
17342799,Vinny Vanucchi's,216,Dubuque,Italian,Dollar($),,,No,2,58,25,3.4,12.5,Low,1,Italian,Average,4.07753744390572,197.2,1.272,19,0.003471587794628175
17342772,Champps Americana,216,Dubuque,American| Burger| Sandwich,Dollar($),,,No,2,100,25,3.5,12.5,Low,1,American| Burger| Sandwich,Average,4.61512051684126,350.0,1.28,19,0.003471587794628175
17342771,Fiesta Cancun,216,Dubuque,Mexican,Dollar($),,,No,1,156,10,3.6,5.0,Low,1,Mexican,Good,5.056245805348308,561.6,1.72,19,0.003471587794628175
17342556,Houlihan's,216,Dubuque,American| Burger,Dollar($),,,No,2,117,25,3.6,12.5,Low,1,American| Burger,Good,4.770684624465665,421.2,1.288,19,0.003471587794628175
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,Japanese| Steak| Sushi,Dollar($),,,No,3,83,40,3.7,20.0,Low,1,Japanese| Steak| Sushi,Good,4.430816798843313,307.1,1.185,19,0.003471587794628175
17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,American| Burger,Dollar($),,,No,2,48,25,3.6,12.5,Low,1,American| Burger,Good,3.8918202981106265,172.8,1.288,19,0.003471587794628175
17342770,L. May Eatery,216,Dubuque,International| Pizza,Dollar($),,,No,3,198,40,3.8,20.0,Low,1,International| Pizza,Good,5.293304824724492,752.4,1.19,19,0.003471587794628175
17342585,Los Aztecas,216,Dubuque,Mexican,Dollar($),,,No,1,126,10,3.5,5.0,Low,1,Mexican,Average,4.844187086458591,441.0,1.7,19,0.003471587794628175
17342494,Manna Java World Cafe,216,Dubuque,Breakfast| Pizza,Dollar($),,,No,1,119,10,3.5,5.0,Low,1,Breakfast| Pizza,Average,4.787491742782046,416.5,1.7,19,0.003471587794628175
17342594,Mario's Italian Restaurant,216,Dubuque,American| Italian,Dollar($),,,No,2,140,25,3.6,12.5,Low,1,American| Italian,Good,4.948759890378168,504.0,1.288,19,0.003471587794628175
17342625,Pepper Sprout Incorporated,216,Dubuque,American,Dollar($),,,No,3,159,40,3.6,20.0,Low,1,American,Good,5.075173815233827,572.4,1.18,19,0.003471587794628175
17342652,Shot Tower Inn,216,Dubuque,Italian| Pizza,Dollar($),,,No,2,131,25,3.6,12.5,Low,1,Italian| Pizza,Good,4.882801922586371,471.6,1.288,19,0.003471587794628175
17342665,Sunshine Family Restaurant,216,Dubuque,American| Breakfast| Burger,Dollar($),,,No,1,60,10,3.5,5.0,Low,1,American| Breakfast| Burger,Average,4.110873864173311,210.0,1.7,19,0.003471587794628175
17342810,Watershed Cafe,216,Dubuque,American| Burger| Pizza| Cafe,Dollar($),,,No,2,89,25,3.7,12.5,Low,1,American| Burger| Pizza| Cafe,Good,4.499809670330265,329.3,1.296,19,0.003471587794628175
17342775,Woodfire Grille,216,Dubuque,American| Seafood| Steak,Dollar($),,,No,4,72,70,3.6,35.0,Low,1,American| Seafood| Steak,Good,4.290459441148391,259.2,1.1028571428571428,19,0.003471587794628175
16612028,The Belle General,14,East Ballina,Cafe,Dollar($),,,No,2,56,20,4.1,10.0,Low,1,Cafe,Good,4.04305126783455,229.59999999999997,1.41,1,0.0001827151470856934
17536645,Jehova es Mi Pastor Tacos y Burritos,216,Fernley,Mexican,Dollar($),,,No,1,83,10,3.7,5.0,Low,1,Mexican,Good,4.430816798843313,307.1,1.74,1,0.0001827151470856934
16613507,Flaxton Gardens,14,Flaxton,Tea| Modern Australian,Dollar($),,,No,3,37,30,3.5,15.0,Low,1,Tea| Modern Australian,Average,3.6375861597263857,129.5,1.2333333333333334,1,0.0001827151470856934
16607969,Bespoke Harvest,14,Forrest,Cafe| Australian,Dollar($),,,No,2,29,20,3.7,10.0,Low,1,Cafe| Australian,Good,3.4011973816621555,107.30000000000001,1.37,1,0.0001827151470856934
17374405,Houndstooth Grill & Tavern,216,Gainesville,American| Sandwich| Seafood,Dollar($),,,No,2,239,25,4.4,12.5,Low,1,American| Sandwich| Seafood,Good,5.480638923341991,1051.6000000000001,1.352,20,0.0036543029417138682
17375060,Hawg Wild BBQ & Catfish House,216,Gainesville,BBQ| Burger| Seafood,Dollar($),,,No,1,235,10,4.1,5.0,Low,1,BBQ| Burger| Seafood,Good,5.4638318050256105,963.4999999999999,1.8199999999999998,20,0.0036543029417138682
17375164,Bourbon Street Grille,216,Gainesville,American| Burger| Cajun,Dollar($),,,No,2,88,25,3.8,12.5,Low,1,American| Burger| Cajun,Good,4.48863636973214,334.4,1.304,20,0.0036543029417138682
17374552,Corkscrew Cafe,216,Gainesville,Unknown,Dollar($),,,No,3,209,40,3.9,20.0,Low,1,Unknown,Good,5.3471075307174685,815.1,1.195,20,0.0036543029417138682
17375078,Smokin Gold BBQ,216,Gainesville,BBQ,Dollar($),,,No,1,133,10,3.9,5.0,Low,1,BBQ,Good,4.897839799950911,518.6999999999999,1.78,20,0.0036543029417138682
17375049,Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,Chinese| Japanese| Thai,Dollar($),,,No,1,267,10,4.4,5.0,Low,1,Chinese| Japanese| Thai,Good,5.5909869805108565,1174.8000000000002,1.8800000000000001,20,0.0036543029417138682
17375077,Shenanigan's Irish Pub,216,Gainesville,Bar Food| Seafood| Vegetarian,Dollar($),,,No,2,171,25,4.1,12.5,Low,1,Bar Food| Seafood| Vegetarian,Good,5.147494476813453,701.0999999999999,1.3279999999999998,20,0.0036543029417138682
17375141,Fish Tales Lakeside Grille,216,Gainesville,Seafood,Dollar($),,,No,2,107,25,3.8,12.5,Low,1,Seafood,Good,4.68213122712422,406.59999999999997,1.304,20,0.0036543029417138682
17375198,Antebellum,216,Gainesville,American| Southern,Dollar($),,,No,3,164,40,4.3,20.0,Low,1,American| Southern,Good,5.10594547390058,705.1999999999999,1.215,20,0.0036543029417138682
17375180,Moonie's Texas Barbecue,216,Gainesville,BBQ| Sandwich,Dollar($),,,No,1,182,10,4.1,5.0,Low,1,BBQ| Sandwich,Good,5.209486152841421,746.1999999999999,1.8199999999999998,20,0.0036543029417138682
17375072,Atlanta Highway Seafood Market,216,Gainesville,Sandwich| Seafood| Cajun,Dollar($),,,No,2,681,25,4.9,12.5,Low,1,Sandwich| Seafood| Cajun,Excellent,6.525029657843462,3336.9,1.392,20,0.0036543029417138682
17375047,Eat at Thai,216,Gainesville,Thai,Dollar($),,,No,1,357,10,4.6,5.0,Low,1,Thai,Excellent,5.8805329864007,1642.1999999999998,1.92,20,0.0036543029417138682
17375074,Smoke House BBQ and Catering,216,Gainesville,BBQ,Dollar($),,,No,2,89,25,3.8,12.5,Low,1,BBQ,Good,4.499809670330265,338.2,1.304,20,0.0036543029417138682
17374921,2 Dog,216,Gainesville,American| European| Sandwich,Dollar($),,,No,2,350,25,4.2,12.5,Low,1,American| European| Sandwich,Good,5.860786223465865,1470.0,1.336,20,0.0036543029417138682
17374819,Longstreet Cafe,216,Gainesville,Southern,Dollar($),,,No,1,298,10,4.3,5.0,Low,1,Southern,Good,5.700443573390687,1281.3999999999999,1.8599999999999999,20,0.0036543029417138682
17375089,Re-Cess,216,Gainesville,American| Southern,Dollar($),,,No,2,319,25,4.2,12.5,Low,1,American| Southern,Good,5.768320995793772,1339.8,1.336,20,0.0036543029417138682
17375214,Bodensee,216,Gainesville,German,Dollar($),,,No,3,114,40,3.8,20.0,Low,1,German,Good,4.74493212836325,433.2,1.19,20,0.0036543029417138682
17374951,Hofer's Bakery & Cafe,216,Gainesville,German| Ice Cream,Dollar($),,,No,1,136,10,3.9,5.0,Low,1,German| Ice Cream,Good,4.919980925828125,530.4,1.78,20,0.0036543029417138682
17374978,Troll Tavern,216,Gainesville,Burger| German| Sandwich,Dollar($),,,No,2,108,25,2.2,12.5,Low,1,Burger| German| Sandwich,Poor,4.6913478822291435,237.60000000000002,1.176,20,0.0036543029417138682
17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,Italian| Pizza| Sandwich,Dollar($),,,No,1,161,10,4.0,5.0,Low,1,Italian| Pizza| Sandwich,Good,5.087596335232384,644.0,1.8,20,0.0036543029417138682
16604358,Blue Bean Love Cafe,14,Hepburn Springs,Cafe| Coffee and Tea| Modern Australian,Dollar($),,,No,2,192,20,3.8,10.0,Low,1,Cafe| Coffee and Tea| Modern Australian,Good,5.262690188904886,729.5999999999999,1.38,2,0.0003654302941713868
16604896,La Trattoria of Lavandula,14,Hepburn Springs,Italian| Fusion| Cafe,Dollar($),,,No,1,93,7,3.8,3.5,Low,1,Italian| Fusion| Cafe,Good,4.543294782270004,353.4,2.0857142857142854,2,0.0003654302941713868
16612550,5 Little Pigs,14,Huskisson,Breakfast| Modern Australian,Dollar($),,,No,2,40,20,4.1,10.0,Low,1,Breakfast| Modern Australian,Good,3.713572066704308,164.0,1.41,1,0.0001827151470856934
16606299,Beach Box Cafe,14,Inverloch,Burger| Coffee and Tea| Modern Australian,Dollar($),,,No,1,100,7,3.7,3.5,Low,1,Burger| Coffee and Tea| Modern Australian,Good,4.61512051684126,370.0,2.057142857142857,1,0.0001827151470856934
16605794,Funkey Monkey,14,Lakes Entrance,Breakfast| Coffee and Tea,Dollar($),,,No,1,97,7,3.8,3.5,Low,1,Breakfast| Coffee and Tea,Good,4.584967478670572,368.59999999999997,2.0857142857142854,1,0.0001827151470856934
17557488,Burger Queen Drive In,216,Lakeview,Burger| Desserts| Sandwich,Dollar($),,,No,1,41,10,3.6,5.0,Low,1,Burger| Desserts| Sandwich,Good,3.7376696182833684,147.6,1.72,1,0.0001827151470856934
17452342,Blue Orchid Thai Restaurant,216,Lincoln,Thai,Dollar($),,,No,2,799,25,4.5,12.5,Low,1,Thai,Good,6.684611727667927,3595.5,1.3599999999999999,1,0.0001827151470856934
16611498,Stillwater on Belmore,14,Lorn,Breakfast| Coffee and Tea,Dollar($),,,No,2,18,20,3.6,10.0,Low,1,Breakfast| Coffee and Tea,Good,2.9444389791664403,64.8,1.3599999999999999,1,0.0001827151470856934
17842104,Mr.,14,Macedon,Cafe,Dollar($),,,No,2,31,20,3.5,10.0,Low,1,Cafe,Average,3.4657359027997265,108.5,1.35,1,0.0001827151470856934
17501291,Emilio's Cuban Cafe,216,Macon,Coffee and Tea| Cuban| Latin American,Dollar($),,,No,2,146,25,3.9,12.5,Low,1,Coffee and Tea| Cuban| Latin American,Good,4.990432586778736,569.4,1.312,20,0.0036543029417138682
17500759,Ingleside Village Pizza,216,Macon,Pizza| Sandwich,Dollar($),,,No,1,478,10,4.9,5.0,Low,1,Pizza| Sandwich,Excellent,6.171700597410915,2342.2000000000003,1.98,20,0.0036543029417138682
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,Seafood,Dollar($),,,No,2,467,25,4.6,12.5,Low,1,Seafood,Excellent,6.148468295917647,2148.2,1.3679999999999999,20,0.0036543029417138682
17500819,Mandarin Chinese Restaurant,216,Macon,Chinese| Thai,Dollar($),,,No,2,302,25,4.5,12.5,Low,1,Chinese| Thai,Good,5.713732805509369,1359.0,1.3599999999999999,20,0.0036543029417138682
17500911,Rookery,216,Macon,Burger| Desserts| Bar Food,Dollar($),,,No,2,289,25,4.5,12.5,Low,1,Burger| Desserts| Bar Food,Good,5.66988092298052,1300.5,1.3599999999999999,20,0.0036543029417138682
17501439,Dovetail,216,Macon,Unknown,Dollar($),,,No,3,102,40,3.8,20.0,Low,1,Unknown,Good,4.634728988229636,387.59999999999997,1.19,20,0.0036543029417138682
17501279,Bonefish Grill,216,Macon,American| Seafood,Dollar($),,,No,3,293,40,4.1,20.0,Low,1,American| Seafood,Good,5.683579767338681,1201.3,1.205,20,0.0036543029417138682
17500695,Downtown Grill,216,Macon,Steak,Dollar($),,,No,4,195,70,4.0,35.0,Low,1,Steak,Good,5.278114659230517,780.0,1.1142857142857143,20,0.0036543029417138682
17501298,Greek Corner Deli,216,Macon,Desserts| Greek| Sandwich,Dollar($),,,No,1,244,10,4.3,5.0,Low,1,Desserts| Greek| Sandwich,Good,5.501258210544727,1049.2,1.8599999999999999,20,0.0036543029417138682
17500847,Natalia's,216,Macon,European| Italian| Mediterranean,Dollar($),,,No,4,379,70,4.2,35.0,Low,1,European| Italian| Mediterranean,Good,5.940171252720432,1591.8,1.12,20,0.0036543029417138682
17500872,Papouli's Mediterranean Cafe & Market,216,Macon,Greek| Mediterranean| Vegetarian,Dollar($),,,No,1,223,10,4.2,5.0,Low,1,Greek| Mediterranean| Vegetarian,Good,5.4116460518550396,936.6,1.84,20,0.0036543029417138682
17501315,Benson's Steak and Sushi,216,Macon,American| Chinese| Sushi,Dollar($),,,No,2,243,25,3.7,12.5,Low,1,American| Chinese| Sushi,Good,5.497168225293202,899.1,1.296,20,0.0036543029417138682
17501201,My Fathers Place,216,Macon,Italian,Dollar($),,,No,2,104,25,3.7,12.5,Low,1,Italian,Good,4.653960350157523,384.8,1.296,20,0.0036543029417138682
17501247,Sushi Thai Restaurant,216,Macon,Japanese| Sushi| Thai,Dollar($),,,No,1,153,10,3.7,5.0,Low,1,Japanese| Sushi| Thai,Good,5.0369526024136295,566.1,1.74,20,0.0036543029417138682
17501281,The Mellow Mushroom,216,Macon,Pizza| Sandwich| Vegetarian,Dollar($),,,No,2,323,25,3.8,12.5,Low,1,Pizza| Sandwich| Vegetarian,Good,5.780743515792329,1227.3999999999999,1.304,20,0.0036543029417138682
17501143,El Jalisciense Mexican Restaurant,216,Macon,Mexican,Dollar($),,,No,1,181,10,4.1,5.0,Low,1,Mexican,Good,5.204006687076795,742.0999999999999,1.8199999999999998,20,0.0036543029417138682
17501292,Greek Village,216,Macon,American| Greek| Seafood,Dollar($),,,No,2,316,25,4.0,12.5,Low,1,American| Greek| Seafood,Good,5.75890177387728,1264.0,1.32,20,0.0036543029417138682
17501308,Martin's BBQ,216,Macon,BBQ,Dollar($),,,No,2,288,25,4.2,12.5,Low,1,BBQ,Good,5.666426688112432,1209.6000000000001,1.336,20,0.0036543029417138682
17501301,Thai Pepper,216,Macon,Japanese| Sushi| Thai,Dollar($),,,No,1,232,10,4.0,5.0,Low,1,Japanese| Sushi| Thai,Good,5.4510384535657,928.0,1.8,20,0.0036543029417138682
17501268,Zen Japanese Steakhouse and Sushi Bar,216,Macon,Japanese| Steak| Sushi,Dollar($),,,No,3,314,40,4.1,20.0,Low,1,Japanese| Steak| Sushi,Good,5.752572638825633,1287.3999999999999,1.205,20,0.0036543029417138682
16611701,Star Buffet,14,Mayfield,Asian,Dollar($),,,No,2,11,20,2.9,10.0,Low,1,Asian,Average,2.4849066497880004,31.9,1.29,1,0.0001827151470856934
17482142,Triangle Restaurant,216,Mc Millan,Breakfast| Burger,Dollar($),,,No,1,17,10,2.4,5.0,Low,1,Breakfast| Burger,Poor,2.8903717578961645,40.8,1.48,1,0.0001827151470856934
16609169,Three Anchors,14,Middleton Beach,Bar Food| Modern Australian,Dollar($),,,No,3,176,30,3.8,15.0,Low,1,Bar Food| Modern Australian,Good,5.176149732573829,668.8,1.2533333333333334,1,0.0001827151470856934
17687832,Vince's Restaurant & Pizzeria,216,Monroe,Italian| Pizza,Dollar($),,,No,2,65,25,3.6,12.5,Low,1,Italian| Pizza,Good,4.189654742026425,234.0,1.288,1,0.0001827151470856934
16613059,Poets Cafe,14,Montville,Coffee and Tea| Modern Australian,Dollar($),,,No,3,193,30,2.4,15.0,Low,1,Coffee and Tea| Modern Australian,Poor,5.267858159063328,463.2,1.16,1,0.0001827151470856934
17534788,The Artesian Restaurant,216,Ojo Caliente,American| International| Southwestern,Dollar($),,,No,3,30,40,3.6,20.0,Low,1,American| International| Southwestern,Good,3.4339872044851463,108.0,1.18,1,0.0001827151470856934
17061237,Cev?che Tapas Bar & Restaurant,216,Orlando,Spanish| Tapas,Dollar($),,,No,3,981,40,4.4,20.0,Low,1,Spanish| Tapas,Good,6.889591308354466,4316.400000000001,1.22,20,0.0036543029417138682
17057397,'Ohana,216,Orlando,Hawaiian,Dollar($),,,No,3,1151,45,4.5,22.5,Low,1,Hawaiian,Good,7.049254841255837,5179.5,1.2,20,0.0036543029417138682
17058534,Earl of Sandwich,216,Orlando,American| Sandwich| Salad,Dollar($),,,No,3,1341,35,4.7,17.5,Low,1,American| Sandwich| Salad,Excellent,7.201916317531627,6302.7,1.2685714285714287,20,0.0036543029417138682
17060320,Raglan Road Irish Pub and Restaurant,216,Orlando,Irish,Dollar($),,,No,4,782,50,4.3,25.0,Low,1,Irish,Good,6.663132695990803,3362.6,1.172,20,0.0036543029417138682
17057925,Caf? Tu Tu Tango,216,Orlando,New American| Tapas,Dollar($),,,No,3,1293,40,4.6,20.0,Low,1,New American| Tapas,Excellent,7.165493475060845,5947.799999999999,1.23,20,0.0036543029417138682
17060869,Texas de Brazil,216,Orlando,Brazilian| Steak,Dollar($),,,No,4,2324,100,4.6,50.0,Low,1,Brazilian| Steak,Excellent,7.751475318021456,10690.4,1.092,20,0.0036543029417138682
17057591,Bahama Breeze Island Grille,216,Orlando,Caribbean,Dollar($),,,No,3,910,45,4.3,22.5,Low,1,Caribbean,Good,6.814542897259958,3913.0,1.191111111111111,20,0.0036543029417138682
17059541,Maggiano's Little Italy,216,Orlando,Italian,Dollar($),,,No,4,886,50,4.4,25.0,Low,1,Italian,Good,6.787844982309579,3898.4,1.176,20,0.0036543029417138682
17064266,Hawkers Asian Street Fare,216,Orlando,Asian| Thai,Dollar($),,,No,3,1293,35,4.6,17.5,Low,1,Asian| Thai,Excellent,7.165493475060845,5947.799999999999,1.262857142857143,20,0.0036543029417138682
17064405,Tako Cheena by Pom Pom,216,Orlando,Asian| Latin American| Vegetarian,Dollar($),,,No,1,570,10,4.4,5.0,Low,1,Asian| Latin American| Vegetarian,Good,6.3473892096560105,2508.0,1.8800000000000001,20,0.0036543029417138682
17060516,Seasons 52 Fresh Grill,216,Orlando,American,Dollar($),,,No,4,1685,60,4.4,30.0,Low,1,American,Good,7.430114138561801,7414.000000000001,1.1466666666666667,20,0.0036543029417138682
17059012,Hollerbach's Willow Tree Caf?,216,Orlando,German,Dollar($),,,No,3,1699,40,4.8,20.0,Low,1,German,Excellent,7.438383530044307,8155.2,1.24,20,0.0036543029417138682
17061296,Pom Pom's Teahouse and Sandwicheria,216,Orlando,American| Sandwich| Tea,Dollar($),,,No,2,1457,25,4.9,12.5,Low,1,American| Sandwich| Tea,Excellent,7.284820912568604,7139.3,1.392,20,0.0036543029417138682
17061205,Yellow Dog Eats,216,Orlando,American| BBQ| Sandwich,Dollar($),,,No,3,1252,35,4.9,17.5,Low,1,American| BBQ| Sandwich,Excellent,7.133295954896068,6134.8,1.28,20,0.0036543029417138682
17064031,Tibby's New Orleans Kitchen,216,Orlando,Cajun,Dollar($),,,No,2,1412,25,4.7,12.5,Low,1,Cajun,Excellent,7.253470382684528,6636.400000000001,1.376,20,0.0036543029417138682
17066603,The Coop,216,Orlando,Southern| Cajun| Soul Food,Dollar($),,,No,2,432,25,3.6,12.5,Low,1,Southern| Cajun| Soul Food,Good,6.07073772800249,1555.2,1.288,20,0.0036543029417138682
17057797,Bosphorous Turkish Cuisine,216,Orlando,Mediterranean| Turkish,Dollar($),,,No,3,568,40,4.2,20.0,Low,1,Mediterranean| Turkish,Good,6.343880434126331,2385.6,1.21,20,0.0036543029417138682
17061253,Ethos Vegan Kitchen,216,Orlando,American| Breakfast| Vegetarian,Dollar($),,,No,2,797,25,4.4,12.5,Low,1,American| Breakfast| Vegetarian,Good,6.682108597449809,3506.8,1.352,20,0.0036543029417138682
17059060,Hillstone,216,Orlando,Unknown,Dollar($),,,No,3,1158,40,4.4,20.0,Low,1,Unknown,Good,7.055312843339752,5095.200000000001,1.22,20,0.0036543029417138682
17061231,The Ravenous Pig,216,Orlando,Pub Food,Dollar($),,,No,3,1998,40,4.4,20.0,Low,1,Pub Food,Good,7.6004023345004,8791.2,1.22,20,0.0036543029417138682
16613649,Vivo Bar and Grill,14,Palm Cove,Mediterranean| Seafood,Dollar($),,,No,3,381,30,4.4,15.0,Low,1,Mediterranean| Seafood,Good,5.945420608606575,1676.4,1.2933333333333334,1,0.0001827151470856934
18255631,Pier 70,14,Paynesville,Modern Australian,Dollar($),,,No,4,16,120,2.6,60.0,Low,1,Modern Australian,Average,2.833213344056216,41.6,1.0433333333333334,1,0.0001827151470856934
16608483,DiVine,14,Penola,Cafe| Coffee and Tea| Sandwich,Dollar($),,,No,2,19,20,3.4,10.0,Low,1,Cafe| Coffee and Tea| Sandwich,Average,2.995732273553991,64.6,1.3399999999999999,1,0.0001827151470856934
17580453,Cactus Flower Cafe Navarre,216,Pensacola,Mexican| Southwestern| Tex-Mex,Dollar($),,,No,2,635,25,4.2,12.5,Low,1,Mexican| Southwestern| Tex-Mex,Good,6.455198563340122,2667.0,1.336,20,0.0036543029417138682
17580142,McGuire's Irish Pub & Brewery,216,Pensacola,Burger| Bar Food| Steak,Dollar($),,,No,3,2238,40,4.9,20.0,Low,1,Burger| Bar Food| Steak,Excellent,7.713784616598755,10966.2,1.245,20,0.0036543029417138682
17580160,New Yorker Deli & Pizzeria,216,Pensacola,Italian| Pizza| Sandwich,Dollar($),,,No,1,792,10,4.6,5.0,Low,1,Italian| Pizza| Sandwich,Excellent,6.675823221634848,3643.2,1.92,20,0.0036543029417138682
17580349,Tu-Do Vietnamese Restaurant,216,Pensacola,Asian| Vietnamese,Dollar($),,,No,1,828,10,4.5,5.0,Low,1,Asian| Vietnamese,Good,6.720220155135295,3726.0,1.9,20,0.0036543029417138682
17580412,Carrabba's Italian Grill,216,Pensacola,Italian| Pizza| Seafood,Dollar($),,,No,3,292,40,3.7,20.0,Low,1,Italian| Pizza| Seafood,Good,5.680172609017068,1080.4,1.185,20,0.0036543029417138682
17580590,Jaco's Bayfront Bar and Grille,216,Pensacola,Tapas,Dollar($),,,No,2,502,25,3.9,12.5,Low,1,Tapas,Good,6.220590170099739,1957.8,1.312,20,0.0036543029417138682
17580704,The Tin Cow,216,Pensacola,Burger| Bar Food,Dollar($),,,No,2,559,25,3.7,12.5,Low,1,Burger| Bar Food,Good,6.327936783729195,2068.3,1.296,20,0.0036543029417138682
17579928,Cactus Flower Cafe,216,Pensacola,Latin American| Mexican| Southwestern,Dollar($),,,No,2,1268,25,4.2,12.5,Low,1,Latin American| Mexican| Southwestern,Good,7.1459844677143876,5325.6,1.336,20,0.0036543029417138682
17579992,Dharma Blue,216,Pensacola,Seafood| Sushi,Dollar($),,,No,3,669,40,4.1,20.0,Low,1,Seafood| Sushi,Good,6.507277712385012,2742.8999999999996,1.205,20,0.0036543029417138682
17580030,Global Grill,216,Pensacola,European| International| Tapas,Dollar($),,,No,3,900,40,4.4,20.0,Low,1,European| International| Tapas,Good,6.803505257608338,3960.0000000000005,1.22,20,0.0036543029417138682
17580074,Ichiban,216,Pensacola,Japanese| Sushi,Dollar($),,,No,2,765,25,4.3,12.5,Low,1,Japanese| Sushi,Good,6.641182169740591,3289.5,1.3439999999999999,20,0.0036543029417138682
17580020,The Fish House,216,Pensacola,American| Seafood| Sushi,Dollar($),,,No,3,1270,40,4.0,20.0,Low,1,American| Seafood| Sushi,Good,7.147559271189454,5080.0,1.2,20,0.0036543029417138682
17580350,Tuscan Oven,216,Pensacola,Italian| Mediterranean| Pizza,Dollar($),,,No,2,502,25,4.1,12.5,Low,1,Italian| Mediterranean| Pizza,Good,6.220590170099739,2058.2,1.3279999999999998,20,0.0036543029417138682
17580408,Flounders Chowder House,216,Pensacola,Seafood,Dollar($),,,No,3,724,40,3.9,20.0,Low,1,Seafood,Good,6.586171654854675,2823.6,1.195,20,0.0036543029417138682
17579653,Hemingway's Island Grill,216,Pensacola,Caribbean| Seafood| Steak,Dollar($),,,No,3,479,40,3.5,20.0,Low,1,Caribbean| Seafood| Steak,Average,6.173786103901937,1676.5,1.175,20,0.0036543029417138682
17580476,Native Cafe,216,Pensacola,Breakfast| Burger,Dollar($),,,No,2,591,25,4.2,12.5,Low,1,Breakfast| Burger,Good,6.3835066348840055,2482.2000000000003,1.336,20,0.0036543029417138682
17580422,Peg Leg Pete's,216,Pensacola,Burger| Sandwich| Seafood,Dollar($),,,No,3,1408,40,4.4,20.0,Low,1,Burger| Sandwich| Seafood,Good,7.25063551189868,6195.200000000001,1.22,20,0.0036543029417138682
17580539,The Grand Marlin,216,Pensacola,Caribbean| Seafood,Dollar($),,,No,3,905,40,4.3,20.0,Low,1,Caribbean| Seafood,Good,6.80903930604298,3891.5,1.215,20,0.0036543029417138682
17580511,Original Georgios Authentic Greek Food,216,Pensacola,Greek,Dollar($),,,No,1,816,10,4.7,5.0,Low,1,Greek,Excellent,6.705639094860003,3835.2000000000003,1.94,20,0.0036543029417138682
